,Time,yIn,yOut
90,1594380644379782000,2.523501403979978,0.2547223734355568
91,1594380644379782000,2.549139299230863,0.25992444667532866
92,1594380644379782000,2.574777194481748,0.2651791040489321
93,1594380644389764100,2.6004150897326332,0.2704863455563672
94,1594380644389764100,2.6248321328287143,0.27558974902120553
95,1594380644389764100,2.6504700280795994,0.28099965478993094
96,1594380644389764100,2.6761079233304845,0.286462144692488
97,1594380644389764100,2.7005249664265656,0.29171340377172816
98,1594380644389764100,2.7261628616774507,0.2972785579355755
99,1594380644389764100,2.7505799047735318,0.30262759250175886
100,1594380644389764100,2.774996947869613,0.30802432242742667
101,1594380644389764100,2.799413990965694,0.313468747712579
102,1594380644399775700,2.823831034061775,0.31896086835721577
103,1594380644399775700,2.848248077157856,0.324500684361337
104,1594380644399775700,2.872665120253937,0.3300881957249427
105,1594380644399775700,2.897082163350018,0.3357234024480329
106,1594380644399775700,2.921499206446099,0.3414063045306075
107,1594380644399775700,2.944695397387376,0.34684923933577594
108,1594380644399775700,2.9691124404834572,0.3526251473693453
109,1594380644399775700,2.9923086314247342,0.3581564378279587
110,1594380644399775700,3.0155048223660113,0.3637307733485068
111,1594380644399775700,3.0399218654620923,0.3696449979245811
112,1594380644409762300,3.0631180564033693,0.3753076890985742
113,1594380644409762300,3.0863142473446463,0.38101342533450205
114,1594380644409762300,3.1095104382859233,0.3867622066323646
115,1594380644409762300,3.1314857770723963,0.3922481268802684
116,1594380644409762300,3.1546819680136733,0.39808073277242495
117,1594380644409762300,3.1778781589549503,0.4039563837265162
118,1594380644409762300,3.1998534977414232,0.4095624962803209
119,1594380644409762300,3.221828836527896,0.4152072420753079
120,1594380644409762300,3.245025027469173,0.4212074971560524
121,1594380644409762300,3.267000366255646,0.4269316557245811
122,1594380644419774800,3.288975705042119,0.4326944475342922
123,1594380644419774800,3.310951043828592,0.43849587258518574
124,1594380644419774800,3.332926382615065,0.44433593087726175
125,1594380644419774800,3.353680869246734,0.44988701491006117
126,1594380644419774800,3.375656208033207,0.4558021933933252
127,1594380644419774800,3.3964106946648758,0.4614242242733578
128,1594380644419774800,3.4183860334513487,0.46741452294780983
129,1594380644419774800,3.4391405200830176,0.47310750067507557
130,1594380644419774800,3.4598950067146865,0.47883493829956886
131,1594380644419774800,3.4806494933463554,0.48459683582128965
132,1594380644429760900,3.5014039799780243,0.490393193240238
133,1594380644429760900,3.5221584666096932,0.49622401055641385
134,1594380644429760900,3.542912953241362,0.5020892877698172
135,1594380644429760900,3.562446587718227,0.5076410276138096
136,1594380644429760900,3.583201074349896,0.51357319756889
137,1594380644429760900,3.6027347088267607,0.5191878952874018
138,1594380644429760900,3.6222683433036256,0.5248331180359838
139,1594380644429760900,3.6418019777804904,0.5305088658146357
140,1594380644429760900,3.6613356122573553,0.5362151386233577
141,1594380644429760900,3.68086924673422,0.5419519364621498
142,1594380644439760200,3.700402881211085,0.547719259331012
143,1594380644439760200,3.7187156635331458,0.5531538474482706
144,1594380644439760200,3.7382492980100106,0.5589803125628935
145,1594380644439760200,3.756562080332072,0.564470346535553
146,1594380644439760200,3.7748748626541326,0.5699872091479223
147,1594380644439760200,3.7944084971309975,0.5759014337239967
148,1594380644439760200,3.8127212794530583,0.5814737421917667
149,1594380644439760200,3.829813209620315,0.5866987688232904
150,1594380644439760200,3.848125991942376,0.5923229459944999
151,1594380644439760200,3.8664387742644366,0.5979739518054192
152,1594380644449838600,3.8835307044316933,0.603272429290549
153,1594380644450910000,3.901843486753754,0.6089753038049078
154,1594380644450910000,3.918935416921011,0.6143221920799143
155,1594380644450910000,3.9360273470882676,0.6196924510810683
156,1594380644450910000,3.9531192772555244,0.6250860808083697
157,1594380644450910000,3.970211207422781,0.6305030812618184
158,1594380644450910000,3.986082285435234,0.6355540794504232
159,1594380644450910000,4.00317421560249,0.6410161520185845
160,1594380644450910000,4.019045293614943,0.6461090028851371
161,1594380644450910000,4.0361372237822,0.6516161475680115
162,1594380644459926900,4.052008301794652,0.6567508511125113
163,1594380644459926900,4.067879379807105,0.6619057059463936
164,1594380644459926900,4.083750457819558,0.6670807120696579
165,1594380644459926900,4.099621535832011,0.6722758694823047
166,1594380644459926900,4.114271761689659,0.6770892851614774
167,1594380644459926900,4.130142839702112,0.682323195053705
168,1594380644459926900,4.14479306555976,0.687172382252491
169,1594380644459926900,4.159443291417409,0.6920387397806915
170,1594380644459926900,4.1740935172750575,0.6969222676383064
171,1594380644469928200,4.188743743132706,0.7018229658253358
172,1594380644469928200,4.203393968990355,0.7067408343417796
173,1594380644469928200,4.218044194848003,0.7116758731876377
174,1594380644469928200,4.231473568550848,0.7162147424537781
175,1594380644469928200,4.246123794408497,0.7211826910976806
176,1594380644469928200,4.259553168111341,0.7257517276786946
177,1594380644469928200,4.272982541814186,0.730335192105953
178,1594380644469928200,4.28641191551703,0.7349330843794551
179,1594380644469928200,4.299841289219875,0.7395454044992017
180,1594380644469928200,4.3132706629227195,0.7441721524651919
181,1594380644479927300,4.32547918447076,0.7483908070115933
182,1594380644479927300,4.338908558173605,0.7530450990476862
183,1594380644479927300,4.351117079721646,0.757288793657817
184,1594380644479927300,4.363325601269686,0.7615444121078188
185,1594380644479927300,4.375534122817727,0.7658119543976918
186,1594380644479927300,4.387742644365767,0.770091420527436
187,1594380644479927300,4.399951165913808,0.7743828104970512
188,1594380644479927300,4.410938835307044,0.7782552563527945
189,1594380644479927300,4.423147356855084,0.7825693016181647
190,1594380644479927300,4.434135026248321,0.7864621372400881
191,1594380644489926600,4.445122695641557,0.7903646311723066
192,1594380644489926600,4.456110365034794,0.7942767834148211
193,1594380644489926600,4.46709803442803,0.7981985939676309
194,1594380644489926600,4.476864851666463,0.8016927560034632
195,1594380644489926600,4.4878525210597,0.8056328100312761
196,1594380644489926600,4.497619338298132,0.8091431884893332
197,1594380644489926600,4.508607007691368,0.8131014859921485
198,1594380644489926600,4.5183738249298,0.8166280808724302
199,1594380644489926600,4.528140642168233,0.8201623070102295
200,1594380644489926600,4.536686607251862,0.8232610148967364
201,1594380644499927100,4.546453424490294,0.826809549642381
202,1594380644499927100,4.5562202417287265,0.8303657156455431
203,1594380644499927100,4.5647662068123545,0.8334836209142421
204,1594380644499927100,4.573312171895983,0.8366073688644783
205,1594380644499927100,4.581858136979611,0.8397369594962509
206,1594380644499927100,4.59040410206324,0.8428723928095609
207,1594380644499927100,4.598950067146868,0.8460136688044073
208,1594380644499927100,4.606275180075692,0.848710841383254
209,1594380644499927100,4.614821145159321,0.8518629680723836
210,1594380644499927100,4.622146258088145,0.8545694412463298
211,1594380644509926300,4.62947137101697,0.8572802070026297
212,1594380644509926300,4.636796483945794,0.8599952653412832
213,1594380644509926300,4.644121596874618,0.8627146162622903
214,1594380644509926300,4.651446709803443,0.8654382597656509
215,1594380644509926300,4.6575509705774625,0.8677112417410826
216,1594380644509926300,4.664876083506287,0.8704427549787581
217,1594380644509926300,4.6709803442803075,0.8727222950661193
218,1594380644509926300,4.677084605054327,0.8750048161134477
219,1594380644509926300,4.683188865828348,0.8772903181207444
220,1594380644509926300,4.688072274447564,0.8791208660177584
221,1594380644519925100,4.694176535221584,0.8814117337529966
222,1594380644519925100,4.700280795995605,0.8837055824482031
223,1594380644519925100,4.705164204614821,0.8855428076955449
224,1594380644519925100,4.710047613234037,0.8873819407572661
225,1594380644519925100,4.714931021853253,0.8892229816333667
226,1594380644519925100,4.71981443047247,0.8910659303238466
227,1594380644519925100,4.723476986936881,0.8924493938448929
228,1594380644519925100,4.7283603955560976,0.8942956812105367
229,1594380644519925100,4.73202295202051,0.8956816487379562
230,1594380644519925100,4.736906360639726,0.8975312747787639
231,1594380644529924000,4.740568917104138,0.8989197463125561
232,1594380644529924000,4.743010621413746,0.8998459901937444
233,1594380644529924000,4.746673177878159,0.9012362503035176
234,1594380644529924000,4.7503357343425705,0.9026275835588787
235,1594380644529924000,4.752777438652179,0.9035557352544465
236,1594380644529924000,4.755219142961787,0.9044843639036092
237,1594380644529924000,4.758881699426199,0.9058782011653437
238,1594380644529924000,4.761323403735807,0.9068080221984934
239,1594380644529924000,4.762544255890611,0.9072731115726662
240,1594380644539923800,4.764985960200219,0.9082036480362082
241,1594380644539923800,4.767427664509827,0.9091346614533451
242,1594380644539923800,4.768648516664632,0.9096003470195118
243,1594380644539923800,4.769869368819435,0.9100661518240768
244,1594380644539923800,4.77109022097424,0.9105320758670409
245,1594380644539923800,4.7723110731290435,0.9109981191484033
246,1594380644539923800,4.773531925283848,0.9114642816681648
247,1594380644539923800,4.773531925283848,0.9114642816681648
248,1594380644539923800,4.774752777438652,0.9119305634263247
249,1594380644539923800,4.774752777438652,0.9119305634263247
250,1594380644549935800,4.774752777438652,0.9119305634263247
251,1594380644549935800,4.774752777438652,0.9119305634263247
252,1594380644549935800,4.774752777438652,0.9119305634263247
253,1594380644549935800,4.773531925283848,0.9114642816681648
254,1594380644549935800,4.773531925283848,0.9114642816681648
255,1594380644549935800,4.7723110731290435,0.9109981191484033
256,1594380644549935800,4.77109022097424,0.9105320758670409
257,1594380644549935800,4.769869368819435,0.9100661518240768
258,1594380644549935800,4.768648516664632,0.9096003470195118
259,1594380644549935800,4.767427664509827,0.9091346614533451
260,1594380644559935300,4.764985960200219,0.9082036480362082
261,1594380644559935300,4.762544255890611,0.9072731115726662
262,1594380644559935300,4.761323403735807,0.9068080221984934
263,1594380644559935300,4.758881699426199,0.9058782011653437
264,1594380644559935300,4.755219142961787,0.9044843639036092
265,1594380644559935300,4.752777438652179,0.9035557352544465
266,1594380644559935300,4.7503357343425705,0.9026275835588787
267,1594380644559935300,4.746673177878159,0.9012362503035176
268,1594380644559935300,4.743010621413746,0.8998459901937444
269,1594380644559935300,4.740568917104138,0.8989197463125561
270,1594380644569934300,4.736906360639726,0.8975312747787639
271,1594380644569934300,4.73202295202051,0.8956816487379562
272,1594380644569934300,4.7283603955560976,0.8942956812105367
273,1594380644569934300,4.723476986936881,0.8924493938448929
274,1594380644569934300,4.71981443047247,0.8910659303238466
275,1594380644569934300,4.714931021853253,0.8892229816333667
276,1594380644569934300,4.710047613234037,0.8873819407572661
277,1594380644569934300,4.705164204614821,0.8855428076955449
278,1594380644569934300,4.700280795995605,0.8837055824482031
279,1594380644569934300,4.694176535221584,0.8814117337529966
280,1594380644579933500,4.688072274447564,0.8791208660177584
281,1594380644579933500,4.683188865828348,0.8772903181207444
282,1594380644579933500,4.677084605054327,0.8750048161134477
283,1594380644579933500,4.6709803442803075,0.8727222950661193
284,1594380644579933500,4.664876083506287,0.8704427549787581
285,1594380644579933500,4.6575509705774625,0.8677112417410826
286,1594380644579933500,4.651446709803443,0.8654382597656509
287,1594380644579933500,4.644121596874618,0.8627146162622903
288,1594380644579933500,4.636796483945794,0.8599952653412832
289,1594380644579933500,4.62947137101697,0.8572802070026297
290,1594380644589933200,4.622146258088145,0.8545694412463298
291,1594380644589933200,4.614821145159321,0.8518629680723836
292,1594380644589933200,4.606275180075692,0.848710841383254
293,1594380644589933200,4.598950067146868,0.8460136688044073
294,1594380644589933200,4.59040410206324,0.8428723928095609
295,1594380644589933200,4.581858136979611,0.8397369594962509
296,1594380644589933200,4.573312171895983,0.8366073688644783
297,1594380644589933200,4.5647662068123545,0.8334836209142421
298,1594380644589933200,4.5562202417287265,0.8303657156455431
299,1594380644589933200,4.546453424490294,0.826809549642381
300,1594380644599932200,4.536686607251862,0.8232610148967364
301,1594380644599932200,4.528140642168233,0.8201623070102295
302,1594380644599932200,4.5183738249298,0.8166280808724302
303,1594380644599932200,4.508607007691368,0.8131014859921485
304,1594380644599932200,4.497619338298132,0.8091431884893332
305,1594380644599932200,4.4878525210597,0.8056328100312761
306,1594380644599932200,4.476864851666463,0.8016927560034632
307,1594380644599932200,4.46709803442803,0.7981985939676309
308,1594380644599932200,4.456110365034794,0.7942767834148211
309,1594380644599932200,4.445122695641557,0.7903646311723066
310,1594380644609931600,4.434135026248321,0.7864621372400881
311,1594380644609931600,4.423147356855084,0.7825693016181647
312,1594380644609931600,4.410938835307044,0.7782552563527945
313,1594380644609931600,4.399951165913808,0.7743828104970512
314,1594380644609931600,4.387742644365767,0.770091420527436
315,1594380644609931600,4.375534122817727,0.7658119543976918
316,1594380644609931600,4.363325601269686,0.7615444121078188
317,1594380644609931600,4.351117079721646,0.757288793657817
318,1594380644609931600,4.338908558173605,0.7530450990476862
319,1594380644619931000,4.32547918447076,0.7483908070115933
320,1594380644619931000,4.3132706629227195,0.7441721524651919
321,1594380644619931000,4.299841289219875,0.7395454044992017
322,1594380644619931000,4.28641191551703,0.7349330843794551
323,1594380644619931000,4.272982541814186,0.730335192105953
324,1594380644619931000,4.259553168111341,0.7257517276786946
325,1594380644619931000,4.246123794408497,0.7211826910976806
326,1594380644619931000,4.231473568550848,0.7162147424537781
327,1594380644619931000,4.218044194848003,0.7116758731876377
328,1594380644619931000,4.203393968990355,0.7067408343417796
329,1594380644629930300,4.188743743132706,0.7018229658253358
330,1594380644629930300,4.1740935172750575,0.6969222676383064
331,1594380644629930300,4.159443291417409,0.6920387397806915
332,1594380644629930300,4.14479306555976,0.687172382252491
333,1594380644629930300,4.130142839702112,0.682323195053705
334,1594380644629930300,4.114271761689659,0.6770892851614774
335,1594380644629930300,4.099621535832011,0.6722758694823047
336,1594380644629930300,4.083750457819558,0.6670807120696579
337,1594380644629930300,4.067879379807105,0.6619057059463936
338,1594380644629930300,4.052008301794652,0.6567508511125113
339,1594380644639929800,4.0361372237822,0.6516161475680115
340,1594380644639929800,4.019045293614943,0.6461090028851371
341,1594380644639929800,4.00317421560249,0.6410161520185845
342,1594380644639929800,3.986082285435234,0.6355540794504232
343,1594380644639929800,3.970211207422781,0.6305030812618184
344,1594380644639929800,3.9531192772555244,0.6250860808083697
345,1594380644639929800,3.9360273470882676,0.6196924510810683
346,1594380644639929800,3.918935416921011,0.6143221920799143
347,1594380644639929800,3.901843486753754,0.6089753038049078
348,1594380644639929800,3.8835307044316933,0.603272429290549
349,1594380644649928700,3.8664387742644366,0.5979739518054192
350,1594380644649928700,3.848125991942376,0.5923229459944999
351,1594380644649928700,3.829813209620315,0.5866987688232904
352,1594380644649928700,3.8127212794530583,0.5814737421917667
353,1594380644649928700,3.7944084971309975,0.5759014337239967
354,1594380644649928700,3.7748748626541326,0.5699872091479223
355,1594380644649928700,3.756562080332072,0.564470346535553
356,1594380644649928700,3.7382492980100106,0.5589803125628935
357,1594380644649928700,3.7187156635331458,0.5531538474482706
358,1594380644649928700,3.700402881211085,0.547719259331012
359,1594380644659928500,3.68086924673422,0.5419519364621498
360,1594380644659928500,3.6613356122573553,0.5362151386233577
361,1594380644659928500,3.6418019777804904,0.5305088658146357
362,1594380644659928500,3.6222683433036256,0.5248331180359838
363,1594380644659928500,3.6027347088267607,0.5191878952874018
364,1594380644659928500,3.583201074349896,0.51357319756889
365,1594380644659928500,3.562446587718227,0.5076410276138096
366,1594380644659928500,3.542912953241362,0.5020892877698172
367,1594380644659928500,3.5221584666096932,0.49622401055641385
368,1594380644659928500,3.5014039799780243,0.490393193240238
369,1594380644669932000,3.4806494933463554,0.48459683582128965
370,1594380644669932000,3.4598950067146865,0.47883493829956886
371,1594380644669932000,3.4391405200830176,0.47310750067507557
372,1594380644669932000,3.4183860334513487,0.46741452294780983
373,1594380644669932000,3.3964106946648758,0.4614242242733578
374,1594380644669932000,3.375656208033207,0.4558021933933252
375,1594380644669932000,3.353680869246734,0.44988701491006117
376,1594380644669932000,3.332926382615065,0.44433593087726175
377,1594380644669932000,3.310951043828592,0.43849587258518574
378,1594380644669932000,3.288975705042119,0.4326944475342922
379,1594380644679927100,3.267000366255646,0.4269316557245811
380,1594380644679927100,3.245025027469173,0.4212074971560524
381,1594380644679927100,3.221828836527896,0.4152072420753079
382,1594380644679927100,3.1998534977414232,0.4095624962803209
383,1594380644679927100,3.1778781589549503,0.4039563837265162
384,1594380644679927100,3.1546819680136733,0.39808073277242495
385,1594380644679927100,3.1314857770723963,0.3922481268802684
386,1594380644679927100,3.1095104382859233,0.3867622066323646
387,1594380644679927100,3.0863142473446463,0.38101342533450205
388,1594380644689926300,3.0631180564033693,0.3753076890985742
389,1594380644689926300,3.0399218654620923,0.3696449979245811
390,1594380644689926300,3.0155048223660113,0.3637307733485068
391,1594380644689926300,2.9923086314247342,0.3581564378279587
392,1594380644689926300,2.9691124404834572,0.3526251473693453
393,1594380644689926300,2.944695397387376,0.34684923933577594
394,1594380644689926300,2.921499206446099,0.3414063045306075
395,1594380644689926300,2.897082163350018,0.3357234024480329
396,1594380644689926300,2.872665120253937,0.3300881957249427
397,1594380644689926300,2.848248077157856,0.324500684361337
398,1594380644699926000,2.823831034061775,0.31896086835721577
399,1594380644699926000,2.799413990965694,0.313468747712579
400,1594380644699926000,2.774996947869613,0.30802432242742667
401,1594380644699926000,2.7505799047735318,0.30262759250175886
402,1594380644699926000,2.7261628616774507,0.2972785579355755
403,1594380644699926000,2.7005249664265656,0.29171340377172816
404,1594380644699926000,2.6761079233304845,0.286462144692488
405,1594380644699926000,2.6504700280795994,0.28099965478993094
406,1594380644699926000,2.6248321328287143,0.27558974902120553
407,1594380644699926000,2.6004150897326332,0.2704863455563672
408,1594380644709924800,2.574777194481748,0.2651791040489321
409,1594380644709924800,2.549139299230863,0.25992444667532866
410,1594380644709924800,2.523501403979978,0.2547223734355568
411,1594380644709924800,2.497863508729093,0.2495728843296166
412,1594380644709924800,2.4722256134782077,0.24447597935750803
413,1594380644709924800,2.4453668660725185,0.23919276438741324
414,1594380644709924800,2.4197289708216334,0.23420353168934088
415,1594380644709924800,2.3928702234159442,0.22903311624442685
416,1594380644709924800,2.367232328165059,0.22415155582039067
417,1594380644709924800,2.34037358075937,0.21909393990065743
418,1594380644719924600,2.314735685508485,0.21432005175065744
419,1594380644719924600,2.2878769381027957,0.20937523535610497
420,1594380644719924600,2.2610181906971065,0.2044881303465287
421,1594380644719924600,2.2341594432914174,0.19965873672192866
422,1594380644719924600,2.207300695885728,0.1948870544823048
423,1594380644719924600,2.180441948480039,0.1901730836276572
424,1594380644719924600,2.15358320107435,0.18551682415798576
425,1594380644719924600,2.1267244536686607,0.18091827607329056
426,1594380644719924600,2.0986448541081675,0.17617240894698769
427,1594380644719924600,2.0717861067024783,0.17169190687701652
428,1594380644729923600,2.044927359296789,0.1672691161920216
429,1594380644729923600,2.016847759736296,0.16270699543813263
430,1594380644729923600,1.9899890123306068,0.15840225076786177
431,1594380644729923600,1.9619094127701135,0.1539635417566389
432,1594380644729923600,1.9338298132096203,0.14958790985833423
433,1594380644729923600,1.9069710658039312,0.14546154583253526
434,1594380644729923600,1.878891466243438,0.14120932567689667
435,1594380644729923600,1.8508118666829445,0.13702018263417623
436,1594380644729923600,1.8227322671224513,0.13289411670437407
437,1594380644729923600,1.794652667561958,0.1288311278874901
438,1594380644739922700,1.7665730680014649,0.12483121618352433
439,1594380644739922700,1.7384934684409716,0.1208943815924768
440,1594380644739922700,1.7104138688804784,0.11702062411434747
441,1594380644739922700,1.6811134171651811,0.1130456928549117
442,1594380644739922700,1.653033817604688,0.10930083208578915
443,1594380644739922700,1.6249542180441947,0.10561904842958482
444,1594380644739922700,1.5956537663288974,0.10184443767998383
445,1594380644739922700,1.5675741667684042,0.09829155073278628
446,1594380644739922700,1.538273715053107,0.0946514408969315
447,1594380644739922700,1.5101941154926137,0.09122745065874073
448,1594380644749922100,1.4808936637773165,0.08772184173663215
449,1594380644749922100,1.4528140642168232,0.08442674820744817
450,1594380644749922100,1.423513612501526,0.08105564019908579
451,1594380644749922100,1.3942131607862287,0.07775321350838106
452,1594380644749922100,1.3649127090709314,0.07451946813533397
453,1594380644749922100,1.3356122573556342,0.07135440407994452
454,1594380644749922100,1.3063118056403369,0.06825802134221269
455,1594380644749922100,1.2782322060798437,0.06535510290638977
456,1594380644749922100,1.2489317543645464,0.06239322108240415
457,1594380644759921800,1.2196313026492491,0.05950002057607618
458,1594380644759921800,1.1891099987791478,0.0565593035678618
459,1594380644759921800,1.1598095470638505,0.05380632741841817
460,1594380644759921800,1.1305090953485533,0.05112203258663218
461,1594380644759921800,1.101208643633256,0.04850641907250382
462,1594380644759921800,1.0719081919179587,0.0459594868760331
463,1594380644759921800,1.0413868880478574,0.04337946602392003
464,1594380644759921800,1.0120864363325601,0.04097275818433366
465,1594380644759921800,0.9827859846172629,0.038634731662404914
466,1594380644759921800,0.9522646807471615,0.036272320887939746
467,1594380644769921100,0.9229642290318641,0.03407451872289534
468,1594380644769921100,0.8936637773165669,0.031945397875508576
469,1594380644769921100,0.8631424734464656,0.029800597178691303
470,1594380644769921100,0.8338420217311683,0.027811700688188886
471,1594380644769921100,0.803320717861067,0.0258129670297928
472,1594380644769921100,0.7740202661457697,0.02396429489617473
473,1594380644769921100,0.7434989622756684,0.02211162827619983
474,1594380644769921100,0.712977658405567,0.02033348565541942
475,1594380644769921100,0.6836772066902698,0.018696580917912396
476,1594380644769921100,0.6531559028201684,0.017064505335553173
477,1594380644779920100,0.6226345989500671,0.015506953752388438
478,1594380644779920100,0.5933341472347698,0.014081816410992463
479,1594380644779920100,0.5628128433646685,0.012670331866248918
480,1594380644779920100,0.5322915394945672,0.011333371320699857
481,1594380644779920100,0.5017702356244659,0.01007093477434528
482,1594380644779920100,0.4724697839091686,0.00892910786828706
483,1594380644779920100,0.4419484800390672,0.007812738360353672
484,1594380644779920100,0.4114271761689659,0.006770892851614772
485,1594380644779920100,0.3809058722988646,0.005803571342070358
486,1594380644779920100,0.35038456842876325,0.004910773831720428
487,1594380644789919400,0.31986326455866193,0.004092500320564982
488,1594380644789919400,0.2893419606885606,0.0033487508086040224
489,1594380644789919400,0.26004150897326334,0.002704863455563672
490,1594380644789919400,0.22952020510316198,0.002107180982023902
491,1594380644789919400,0.19899890123306066,0.0015840225076786173
492,1594380644789919400,0.16847759736295934,0.0011353880325278179
493,1594380644789919400,0.137956293492858,0.0007612775565715032
494,1594380644789919400,0.10743498962275667,0.0004616910798096734
495,1594380644789919400,0.07691368575265535,0.00023662860224232877
496,1594380644789919400,0.04639238188255402,8.609012386946907e-05
497,1594380644799918700,0.015871078012452692,1.0075644691094372e-05
498,1594380644799918700,-0.013429373702844584,7.2139231220261465e-06
499,1594380644799918700,-0.04395067757294591,7.726648236484204e-05
500,1594380644799918700,-0.07447198144304724,0.00022184304080214294
501,1594380644799918700,-0.10499328531314857,0.0004409435984339288
502,1594380644799918700,-0.1355145891832499,0.0007345681552601998
503,1594380644799918700,-0.16603589305335123,0.0011027167112809557
504,1594380644799918700,-0.19655719692345255,0.0015453892664961963
505,1594380644799918700,-0.22707850079355388,0.0020625858209059223
506,1594380644799918700,-0.25759980466365523,0.0026543063745101333
